ACTION: Player1 | {FV | dRot: 0, dMovX: 6, dMovY: 6, vX: 0, vY: 0, DP: 0, dDP: 0, distObst: 8, HP: 20, TC: 1, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: 1.43051E-05, dMovY: -1.43051E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.120881, HP: 20, TC: 841, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -5.30345E-10, vY: -5.30345E-10, DP: 0, dDP: 0, distObst: 0.0733883, HP: 20, TC: 842, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00022316, dMovY: 4.86374E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.121106, HP: 20, TC: 842, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -4.77311E-10, vY: -4.77311E-10, DP: 0, dDP: 0, distObst: 0.0603689, HP: 20, TC: 843, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 1.52588E-05, dMovY: -1.52588E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.121121, HP: 20, TC: 843, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -4.2958E-10, vY: -4.2958E-10, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 844, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000222206, dMovY: 4.86374E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.121343, HP: 20, TC: 844, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -3.86622E-10, vY: -3.86622E-10, DP: 0, dDP: 0, distObst: 0.0603689, HP: 20, TC: 845, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 1.52588E-05, dMovY: -1.52588E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.121357, HP: 20, TC: 845, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -3.47959E-10, vY: -3.4796E-10, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 846, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000222206, dMovY: 4.86374E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.12158, HP: 20, TC: 846, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -3.13163E-10, vY: -3.13164E-10, DP: 0, dDP: 0, distObst: 0.0422915, HP: 20, TC: 847, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 1.62125E-05, dMovY: -1.62125E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.121597, HP: 20, TC: 847, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -2.81847E-10, vY: -2.81847E-10, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 848, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000222206, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.121819, HP: 20, TC: 848, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -2.53662E-10, vY: -2.53663E-10, DP: 0, dDP: 0, distObst: 0.0422915, HP: 20, TC: 849, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 1.62125E-05, dMovY: -1.62125E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.121836, HP: 20, TC: 849, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -2.28296E-10, vY: -2.28296E-10, DP: 0, dDP: 0, distObst: 0.0364924, HP: 20, TC: 850, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000222206, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.122058, HP: 20, TC: 850, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -2.05467E-10, vY: -2.05467E-10, DP: 0, dDP: 0, distObst: 0.0422915, HP: 20, TC: 851, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 1.71661E-05, dMovY: -1.71661E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.122074, HP: 20, TC: 851, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -1.8492E-10, vY: -1.8492E-10, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 852, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000221252, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.122295, HP: 20, TC: 852, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -1.66428E-10, vY: -1.66428E-10, DP: 0, dDP: 0, distObst: 0.0603689, HP: 20, TC: 853, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 1.81198E-05, dMovY: -1.81198E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.122315, HP: 20, TC: 853, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -1.49785E-10, vY: -1.49785E-10, DP: 0, dDP: 0, distObst: 0.0733883, HP: 20, TC: 854, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000221252, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.122536, HP: 20, TC: 854, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -1.34807E-10, vY: -1.34807E-10, DP: 0, dDP: 0, distObst: 0.0897207, HP: 20, TC: 855, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 1.81198E-05, dMovY: -1.81198E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.122554, HP: 20, TC: 855, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -1.21326E-10, vY: -1.21326E-10, DP: 0, dDP: 0, distObst: 0.0733883, HP: 20, TC: 856, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000221252, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.122775, HP: 20, TC: 856, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -1.09193E-10, vY: -1.09193E-10, DP: 0, dDP: 0, distObst: 0.0897207, HP: 20, TC: 857, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 1.90735E-05, dMovY: -1.90735E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.122795, HP: 20, TC: 857, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -9.8274E-11, vY: -9.82741E-11, DP: 0, dDP: 0, distObst: 0.0733883, HP: 20, TC: 858, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000221252, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.123015, HP: 20, TC: 858, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -8.84466E-11, vY: -8.84467E-11, DP: 0, dDP: 0, distObst: 0.0603689, HP: 20, TC: 859, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 1.90735E-05, dMovY: -1.90735E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.123035, HP: 20, TC: 859, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -7.9602E-11, vY: -7.9602E-11, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 860, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000220299, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.123255, HP: 20, TC: 860, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -7.16418E-11, vY: -7.16418E-11, DP: 0, dDP: 0, distObst: 0.0422915, HP: 20, TC: 861, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 1.90735E-05, dMovY: -1.90735E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.123275, HP: 20, TC: 861, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -6.44776E-11, vY: -6.44776E-11, DP: 0, dDP: 0, distObst: 0.0364924, HP: 20, TC: 862, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000220299, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.123495, HP: 20, TC: 862, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -5.80298E-11, vY: -5.80299E-11, DP: 0, dDP: 0, distObst: 0.0422915, HP: 20, TC: 863, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 2.00272E-05, dMovY: -2.00272E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.123516, HP: 20, TC: 863, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -5.22268E-11, vY: -5.22269E-11, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 864, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000220299, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.123736, HP: 20, TC: 864, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -4.70042E-11, vY: -4.70042E-11, DP: 0, dDP: 0, distObst: 0.0422915, HP: 20, TC: 865, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 2.00272E-05, dMovY: -2.00272E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.123755, HP: 20, TC: 865, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -4.23037E-11, vY: -4.23038E-11, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 866, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000220299, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.123975, HP: 20, TC: 866, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -3.80734E-11, vY: -3.80734E-11, DP: 0, dDP: 0, distObst: 0.0422915, HP: 20, TC: 867, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 2.09808E-05, dMovY: -2.09808E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.123997, HP: 20, TC: 867, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -3.4266E-11, vY: -3.42661E-11, DP: 0, dDP: 0, distObst: 0.0364924, HP: 20, TC: 868, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000219345, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.124215, HP: 20, TC: 868, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -3.08394E-11, vY: -3.08395E-11, DP: 0, dDP: 0, distObst: 0.0422915, HP: 20, TC: 869, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 2.09808E-05, dMovY: -2.09808E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.124237, HP: 20, TC: 869, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -2.77555E-11, vY: -2.77555E-11, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 870, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000219345, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.124457, HP: 20, TC: 870, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -2.49799E-11, vY: -2.498E-11, DP: 0, dDP: 0, distObst: 0.0603689, HP: 20, TC: 871, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 2.19345E-05, dMovY: -2.19345E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.124479, HP: 20, TC: 871, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -2.24819E-11, vY: -2.2482E-11, DP: 0, dDP: 0, distObst: 0.0733883, HP: 20, TC: 872, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000219345, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.124697, HP: 20, TC: 872, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -2.02337E-11, vY: -2.02338E-11, DP: 0, dDP: 0, distObst: 0.0897207, HP: 20, TC: 873, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 2.19345E-05, dMovY: -2.19345E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.12472, HP: 20, TC: 873, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -1.82104E-11, vY: -1.82104E-11, DP: 0, dDP: 0, distObst: 0.0733883, HP: 20, TC: 874, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000219345, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.12494, HP: 20, TC: 874, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -1.63893E-11, vY: -1.63893E-11, DP: 0, dDP: 0, distObst: 0.0897207, HP: 20, TC: 875, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 2.28882E-05, dMovY: -2.28882E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.124963, HP: 20, TC: 875, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -1.47504E-11, vY: -1.47504E-11, DP: 0, dDP: 0, distObst: 0.0733883, HP: 20, TC: 876, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000218391, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.125181, HP: 20, TC: 876, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -1.32754E-11, vY: -1.32754E-11, DP: 0, dDP: 0, distObst: 0.0603689, HP: 20, TC: 877, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 2.28882E-05, dMovY: -2.28882E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.125204, HP: 20, TC: 877, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -1.19478E-11, vY: -1.19478E-11, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 878, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000218391, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.125424, HP: 20, TC: 878, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -1.0753E-11, vY: -1.07531E-11, DP: 0, dDP: 0, distObst: 0.0422915, HP: 20, TC: 879, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 2.28882E-05, dMovY: -2.28882E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.125446, HP: 20, TC: 879, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -9.67774E-12, vY: -9.67775E-12, DP: 0, dDP: 0, distObst: 0.0364924, HP: 20, TC: 880, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000218391, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.125664, HP: 20, TC: 880, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -8.70997E-12, vY: -8.70997E-12, DP: 0, dDP: 0, distObst: 0.0422915, HP: 20, TC: 881, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 2.38419E-05, dMovY: -2.38419E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.125687, HP: 20, TC: 881, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -7.83897E-12, vY: -7.83898E-12, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 882, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000218391, dMovY: 4.76837E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.125906, HP: 20, TC: 882, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -7.05507E-12, vY: -7.05508E-12, DP: 0, dDP: 0, distObst: 0.0422915, HP: 20, TC: 883, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 2.38419E-05, dMovY: -2.38419E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.125929, HP: 20, TC: 883, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -6.34956E-12, vY: -6.34957E-12, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 884, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000217438, dMovY: 4.673E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.126148, HP: 20, TC: 884, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -5.71461E-12, vY: -5.71461E-12, DP: 0, dDP: 0, distObst: 0.0603689, HP: 20, TC: 885, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 2.47955E-05, dMovY: -2.47955E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.126173, HP: 20, TC: 885, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -5.14315E-12, vY: -5.14315E-12, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 886, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000217438, dMovY: 4.673E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.126389, HP: 20, TC: 886, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -4.62883E-12, vY: -4.62884E-12, DP: 0, dDP: 0, distObst: 0.0603689, HP: 20, TC: 887, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 2.47955E-05, dMovY: -2.47955E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.126415, HP: 20, TC: 887, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -4.16595E-12, vY: -4.16595E-12, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 888, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000217438, dMovY: 4.673E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.126633, HP: 20, TC: 888, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: -3.74935E-12, vY: -3.74936E-12, DP: 0, dDP: 0, distObst: 0.0422915, HP: 20, TC: 889, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: -0.00107193, dMovY: -3.43323E-05, vX: -0.310805, vY: -0.01, DP: 0, dDP: 0, distObst: 0.12556, HP: 20, TC: 889, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -3.37442E-12, vY: -3.37442E-12, DP: 0, dDP: 0, distObst: 0.0501408, HP: 20, TC: 890, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000267029, dMovY: 5.81741E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.125827, HP: 20, TC: 890, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -3.03698E-12, vY: -3.03698E-12, DP: 0, dDP: 0, distObst: 0.0603689, HP: 20, TC: 891, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 2.57492E-05, dMovY: -2.57492E-05, vX: 0.00999999, vY: -0.01, DP: 0, dDP: 0, distObst: 0.125853, HP: 20, TC: 891, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -2.73328E-12, vY: -2.73328E-12, DP: 0, dDP: 0, distObst: 0.0733883, HP: 20, TC: 892, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.000217438, dMovY: 4.673E-05, vX: 0.00999999, vY: 0.00216745, DP: 0, dDP: 0, distObst: 0.12607, HP: 20, TC: 892, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: -2.45995E-12, vY: -2.45995E-12, DP: 0, dDP: 0, distObst: 0.0897207, HP: 20, TC: 893, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
